2016/04/28 15:07:39	T	xlive 	48428:49956 	[OUT 0'0"2]       CLibXLiveImpl::setAppSettingPath 	FL:LibXLiveImpl.cpp(212) 
2016/04/28 15:25:51	T	xlive 	48428:46968 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[OUT 0'0"1]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[OUT 0'0"1]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[OUT 0'0"1]       CSyncSnapshotShare::_getLastSnapshot 	FL:SyncSnapshotShare.cpp(298)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[IN]              CSyncSnapshotShare::_getLocalSnapshot 	FL:SyncSnapshotShare.cpp(243)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[IN]              CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[OUT 0'0"0]       CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[OUT 0'0"0]       CSyncSnapshotShare::_getLocalSnapshot 	FL:SyncSnapshotShare.cpp(243)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[IN]              CSyncSnapshotShare::_getRemoteSnapshot 	FL:SyncSnapshotShare.cpp(326)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[IN]              CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[IN]              CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/04/28 15:25:51	T	xlive 	48428:46968 	[OUT 0'0"1]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/04/28 15:25:51	T	xlive 	48428:46968 	[OUT 0'0"24]      CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/04/28 15:25:51	T	xlive 	48428:46968 	[OUT 0'0"24]      CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2016/04/28 15:25:51	T	xlive 	48428:46968 	[OUT 0'0"114]     CSyncSnapshot::_getRemoteSnapshot 	FL:SyncSnapshot.cpp(808)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[OUT 0'0"109]     CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[OUT 0'0"109]     CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(195)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[OUT 0'0"110]     CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(966)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[OUT 0'0"110]     CSyncSnapshotShare::_getMaxVersion 	FL:SyncSnapshotShare.cpp(514)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[IN]              CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[OUT 0'0"0]       CDBFSShare::queryAllShareRoots 	FL:DBFSShare.cpp(182)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[IN]              CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[OUT 0'0"0]       CSyncSnapshotShare::_FillFixedFolders 	FL:SyncSnapshotShare.cpp(541)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[IN]              CDBFSShare::queryShareOptver 	FL:DBFSShare.cpp(328)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[OUT 0'0"0]       CDBFSShare::queryShareOptver 	FL:DBFSShare.cpp(328)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[IN]              CSyncSnapshot::_calculateParentForHash 	FL:SyncSnapshot.cpp(1254)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[OUT 0'0"0]       CSyncSnapshot::_calculateParentForHash 	FL:SyncSnapshot.cpp(1254)
2016/04/28 15:25:51	T	xlive 	48428:51348 	[OUT 0'0"110]     CSyncSnapshotShare::_getRemoteSnapshot 	FL:SyncSnapshotShare.cpp(326)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"111]     CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"227]     CSyncSnapshotShare::_prepareSnapshot 	FL:SyncSnapshotShare.cpp(22)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1359)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1359)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1372)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CDBFS::lock 	FL:DBFS.cpp(45)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CDBFS::lock 	FL:DBFS.cpp(45)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"1]       CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CDBFS::endTransaction 	FL:DBFS.cpp(573)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CDBFS::endTransaction 	FL:DBFS.cpp(573)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CDBFS::unlock 	FL:DBFS.cpp(51)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CDBFS::unlock 	FL:DBFS.cpp(51)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"1]       CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1372)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1600)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1600)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1664)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1664)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1863)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1863)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1825)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1825)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1901)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1901)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1992)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1992)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2095)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2095)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"1]       CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2341)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2341)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"0]       CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"1]       CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CSyncSnapshotShare::_tryUpgradeOpver 	FL:SyncSnapshotShare.cpp(485)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[IN]              CDBFSShare::setShareOptver 	FL:DBFSShare.cpp(301)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"14]      CDBFSShare::setShareOptver 	FL:DBFSShare.cpp(301)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"14]      CSyncSnapshotShare::_tryUpgradeOpver 	FL:SyncSnapshotShare.cpp(485)
2016/04/28 15:25:51	T	xlive 	48428:51716 	[OUT 0'0"242]     CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[OUT 0'0"331]     CLocalFS::getLocalSnapshot 	FL:LocalFS.cpp(121)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[OUT 0'0"331]     CSyncSnapshot::_getLocalSnapshot 	FL:SyncSnapshot.cpp(788)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"335]     CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"23]      CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"28]      CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"1]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1359)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1359)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1372)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CDBFS::lock 	FL:DBFS.cpp(45)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CDBFS::lock 	FL:DBFS.cpp(45)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CDBFS::endTransaction 	FL:DBFS.cpp(573)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CDBFS::endTransaction 	FL:DBFS.cpp(573)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CDBFS::unlock 	FL:DBFS.cpp(51)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CDBFS::unlock 	FL:DBFS.cpp(51)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1372)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1600)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1600)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1664)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1664)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1863)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1863)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1825)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1825)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1901)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CDBFS::queryAllSHA1Info 	FL:DBFS.cpp(642)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"6]       CDBFS::queryAllSHA1Info 	FL:DBFS.cpp(642)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"6]       CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1901)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1992)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1992)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2095)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2095)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"6]       CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2341)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2341)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1152)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"58]      CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[IN]              CSyncSnapshot::_tryUpgradeOpver 	FL:SyncSnapshot.cpp(1183)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"0]       CSyncSnapshot::_tryUpgradeOpver 	FL:SyncSnapshot.cpp(1183)
2016/04/28 15:25:51	T	xlive 	48428:4400 	[OUT 0'0"393]     CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2016/04/28 15:25:51	T	xlive 	48428:50432 	[IN]              CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/04/28 15:25:51	T	xlive 	48428:50432 	[OUT 0'0"0]       CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/04/28 15:25:51	T	xlive 	48428:50432 	[IN]              CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/04/28 15:25:51	T	xlive 	48428:50432 	[OUT 0'0"0]       CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(855)
2016/04/28 15:25:51	I	xlive 	48428:50432 	scan finishied 	FL:SyncManager.cpp(808)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[IN]              CAddFileTaskRunner::excuteLocal 	FL:TaskRunner.cpp(467)
2016/04/28 15:25:51	I	xlive 	48428:51484 	upload file:/复用模块/Ext复用模块.js 	FL:TaskRunner.cpp(469)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[OUT 0'0"3]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[OUT 0'0"3]       CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[OUT 0'0"3]       CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[OUT 0'0"3]       CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[IN]              CDBFS::queryItemById 	FL:DBFS.cpp(57)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[OUT 0'0"0]       CDBFS::queryItemById 	FL:DBFS.cpp(57)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[IN]              CUploadFile::perform 	FL:UploadFile.cpp(50)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[IN]              CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[OUT 0'0"0]       CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[IN]              CBlockGenerator::hashBlock 	FL:CBlockGenerator.cpp(110)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[IN]              CBlockGenerator::_hashBlock 	FL:CBlockGenerator.cpp(154)
2016/04/28 15:25:51	I	xlive 	48428:51484 	hash file: D:/jszhou/复用模块/Ext复用模块.js 	FL:CBlockGenerator.cpp(159)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[OUT 0'0"2]       CBlockGenerator::_hashBlock 	FL:CBlockGenerator.cpp(154)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[OUT 0'0"2]       CBlockGenerator::hashBlock 	FL:CBlockGenerator.cpp(110)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[IN]              CRemoteFS::requestUpdateFile 	FL:RemoteFS.cpp(1143)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/04/28 15:25:51	T	xlive 	48428:51484 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/04/28 15:25:52	E	xlive 	48428:51484 	false 	FL:ServerResultMap.cpp(65)
2016/04/28 15:25:52	E	xlive 	48428:51484 	ServerError:forbidden 	FL:ServerResultMap.cpp(67)
2016/04/28 15:25:52	E	xlive 	48428:51484 	WebCode:forbidden 	FL:ServerResultMap.cpp(85)
2016/04/28 15:25:52	T	xlive 	48428:51484 	[OUT 0'0"313]     CJsonRequester::perform 	FL:JsonRequester.cpp(61)
2016/04/28 15:25:52	T	xlive 	48428:51484 	[OUT 0'0"313]     CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(159)
2016/04/28 15:25:52	E	xlive 	48428:51484 	!"ERROR_CHECK_BOOL:" "XLIVE_OK == ret || XLIVE_AUTOCOMMIT == ret || XLIVE_TARGET_EXISTS == ret || XLIVE_FILE_VER_CONFLICT == ret || XLIVE_REMOTE_NO_ENOUGH_SPACE == ret" 	FL:RemoteFS.cpp(1251)
2016/04/28 15:25:52	E	xlive 	48428:51484 	!"ERROR_CHECK_BOOL:" "XLIVE_OK == ret || XLIVE_AUTOCOMMIT == ret" 	FL:RemoteFS.cpp(1150)
2016/04/28 15:25:52	T	xlive 	48428:51484 	[OUT 0'0"313]     CRemoteFS::requestUpdateFile 	FL:RemoteFS.cpp(1143)
2016/04/28 15:25:52	E	xlive 	48428:51484 	!"ERROR_CHECK_BOOL:" "XLIVE_OK == ret || XLIVE_AUTOCOMMIT == ret" 	FL:UploadFile.cpp(118)
2016/04/28 15:25:52	T	xlive 	48428:51484 	[IN]              CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/28 15:25:52	T	xlive 	48428:51484 	[OUT 0'0"0]       CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/28 15:25:52	T	xlive 	48428:51484 	[OUT 0'0"315]     CUploadFile::perform 	FL:UploadFile.cpp(50)
2016/04/28 15:25:52	E	xlive 	48428:51484 	!"ERROR_CHECK_BOOL:" "XLIVE_OK == ret" 	FL:TaskRunner.cpp(575)
2016/04/28 15:25:52	T	xlive 	48428:51484 	[IN]              CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/28 15:25:52	T	xlive 	48428:51484 	[OUT 0'0"0]       CBlockGenerator::clean 	FL:CBlockGenerator.cpp(336)
2016/04/28 15:25:52	T	xlive 	48428:51484 	[OUT 0'0"318]     CAddFileTaskRunner::excuteLocal 	FL:TaskRunner.cpp(467)
2016/04/28 15:25:52	T	xlive 	48428:4400 	[IN]              CSyncManager::notifyChange 	FL:SyncManager.cpp(349)
2016/04/28 15:25:52	I	xlive 	48428:4400 	start sync notify type:3 	FL:SyncManager.cpp(353)
2016/04/28 15:25:52	T	xlive 	48428:4400 	[OUT 0'0"0]       CSyncManager::notifyChange 	FL:SyncManager.cpp(349)
